09/01/2009;0,00000070;
10/01/2009;0,00000070;
11/01/2009;0,00000527;
12/01/2009;0,00000527;
13/01/2009;0,00000572;
14/01/2009;0,00000572;
15/01/2009;0,00000631;
16/01/2009;0,00000631;
17/01/2009;0,00000537;
18/01/2009;0,00000537;
19/01/2009;0,00000592;
20/01/2009;0,00000592;
21/01/2009;0,00000562;
22/01/2009;0,00000562;
23/01/2009;0,00000333;
24/01/2009;0,00000333;
25/01/2009;0,00000964;
26/01/2009;0,00000964;
27/01/2009;0,00000512;
28/01/2009;0,00000512;
29/01/2009;0,00000606;
30/01/2009;0,00000606;
31/01/2009;0,00000641;
01/02/2009;0,00000641;
02/02/2009;0,00000631;
03/02/2009;0,00000631;
04/02/2009;0,00000611;
05/02/2009;0,00000611;
06/02/2009;0,00000641;
07/02/2009;0,00000641;
08/02/2009;0,00000666;
09/02/2009;0,00000666;
10/02/2009;0,00000631;
11/02/2009;0,00000631;
12/02/2009;0,00000587;
13/02/2009;0,00000587;
14/02/2009;0,00000701;
15/02/2009;0,00000701;
16/02/2009;0,00000611;
17/02/2009;0,00000611;
18/02/2009;0,00000616;
19/02/2009;0,00000616;
20/02/2009;0,00000636;
21/02/2009;0,00000636;
22/02/2009;0,00000601;
23/02/2009;0,00000601;
24/02/2009;0,00000552;
25/02/2009;0,00000552;
26/02/2009;0,00000477;
27/02/2009;0,00000477;
28/02/2009;0,00000507;
01/03/2009;0,00000507;
02/03/2009;0,00000517;
03/03/2009;0,00000517;
04/03/2009;0,00000527;
05/03/2009;0,00000527;
06/03/2009;0,00000587;
07/03/2009;0,00000587;
08/03/2009;0,00000557;
09/03/2009;0,00000557;
10/03/2009;0,00000522;
11/03/2009;0,00000522;
12/03/2009;0,00000587;
13/03/2009;0,00000587;
14/03/2009;0,00000577;
15/03/2009;0,00000577;
16/03/2009;0,00000646;
17/03/2009;0,00000646;
18/03/2009;0,00000547;
19/03/2009;0,00000547;
20/03/2009;0,00000587;
21/03/2009;0,00000587;
22/03/2009;0,00000472;
23/03/2009;0,00000472;
24/03/2009;0,00000522;
25/03/2009;0,00000522;
26/03/2009;0,00000562;
27/03/2009;0,00000562;
28/03/2009;0,00000592;
29/03/2009;0,00000592;
30/03/2009;0,00000621;
31/03/2009;0,00000621;
01/04/2009;0,00000532;
02/04/2009;0,00000532;
03/04/2009;0,00000562;
04/04/2009;0,00000562;
05/04/2009;0,00000641;
06/04/2009;0,00000641;
07/04/2009;0,00000492;
08/04/2009;0,00000492;
09/04/2009;0,00000492;
10/04/2009;0,00000492;
11/04/2009;0,00000606;
12/04/2009;0,00000606;
13/04/2009;0,00000572;
14/04/2009;0,00000572;
15/04/2009;0,00000557;
16/04/2009;0,00000557;
17/04/2009;0,00000572;
18/04/2009;0,00000572;
19/04/2009;0,00000592;
20/04/2009;0,00000592;
21/04/2009;0,00000611;
22/04/2009;0,00000611;
23/04/2009;0,00000398;
24/04/2009;0,00000398;
25/04/2009;0,00000606;
26/04/2009;0,00000606;
27/04/2009;0,00000522;
28/04/2009;0,00000522;
29/04/2009;0,00000611;
30/04/2009;0,00000611;
01/05/2009;0,00000611;
02/05/2009;0,00000611;
03/05/2009;0,00000567;
04/05/2009;0,00000567;
05/05/2009;0,00000656;
06/05/2009;0,00000656;
07/05/2009;0,00000601;
08/05/2009;0,00000601;
09/05/2009;0,00000452;
10/05/2009;0,00000452;
11/05/2009;0,00000592;
12/05/2009;0,00000592;
13/05/2009;0,00000572;
14/05/2009;0,00000572;
15/05/2009;0,00000711;
16/05/2009;0,00000711;
17/05/2009;0,00000621;
18/05/2009;0,00000621;
19/05/2009;0,00000497;
20/05/2009;0,00000497;
21/05/2009;0,00000442;
22/05/2009;0,00000442;
23/05/2009;0,00000035;
24/05/2009;0,00000035;
25/05/2009;0,00000557;
26/05/2009;0,00000557;
27/05/2009;0,00000621;
28/05/2009;0,00000621;
29/05/2009;0,00000532;
30/05/2009;0,00000532;
31/05/2009;0,00000587;
01/06/2009;0,00000587;
02/06/2009;0,00000442;
03/06/2009;0,00000442;
04/06/2009;0,00000194;
05/06/2009;0,00000194;
06/06/2009;0,00000119;
07/06/2009;0,00000119;
08/06/2009;0,00000358;
09/06/2009;0,00000358;
10/06/2009;0,00000413;
11/06/2009;0,00000413;
12/06/2009;0,00000452;
13/06/2009;0,00000452;
14/06/2009;0,00000348;
15/06/2009;0,00000348;
16/06/2009;0,00000363;
17/06/2009;0,00000363;
18/06/2009;0,00000403;
19/06/2009;0,00000403;
20/06/2009;0,00000418;
21/06/2009;0,00000418;
22/06/2009;0,00000398;
23/06/2009;0,00000398;
24/06/2009;0,00000423;
25/06/2009;0,00000423;
26/06/2009;0,00000442;
27/06/2009;0,00000442;
28/06/2009;0,00000254;
29/06/2009;0,00000254;
30/06/2009;0,00000432;
01/07/2009;0,00000432;
02/07/2009;0,00000358;
03/07/2009;0,00000358;
04/07/2009;0,00000442;
05/07/2009;0,00000442;
06/07/2009;0,00000452;
07/07/2009;0,00000452;
08/07/2009;0,00000393;
09/07/2009;0,00000393;
10/07/2009;0,00000408;
11/07/2009;0,00000408;
12/07/2009;0,00000378;
13/07/2009;0,00000378;
14/07/2009;0,00000358;
15/07/2009;0,00000358;
16/07/2009;0,00000343;
17/07/2009;0,00000343;
18/07/2009;0,00000015;
19/07/2009;0,00000015;
20/07/2009;0,00000373;
21/07/2009;0,00000373;
22/07/2009;0,00000343;
23/07/2009;0,00000343;
24/07/2009;0,00000373;
25/07/2009;0,00000373;
26/07/2009;0,00000065;
27/07/2009;0,00000065;
28/07/2009;0,00000219;
29/07/2009;0,00000219;
30/07/2009;0,00000070;
31/07/2009;0,00000070;
01/08/2009;0,00000114;
02/08/2009;0,00000114;
03/08/2009;0,00000075;
04/08/2009;0,00000075;
05/08/2009;0,00000452;
06/08/2009;0,00000452;
07/08/2009;0,00000368;
08/08/2009;0,00000368;
09/08/2009;0,00000487;
10/08/2009;0,00000487;
11/08/2009;0,00000333;
12/08/2009;0,00000333;
13/08/2009;0,00000403;
14/08/2009;0,00000403;
15/08/2009;0,00000169;
16/08/2009;0,00000169;
17/08/2009;0,00000085;
18/08/2009;0,00000085;
19/08/2009;0,00000075;
20/08/2009;0,00000075;
21/08/2009;0,00000080;
22/08/2009;0,00000080;
23/08/2009;0,00000060;
24/08/2009;0,00000060;
25/08/2009;0,00000273;
26/08/2009;0,00000273;
27/08/2009;0,00000149;
28/08/2009;0,00000149;
29/08/2009;0,00000413;
30/08/2009;0,00000413;
31/08/2009;0,00000467;
01/09/2009;0,00000467;
02/09/2009;0,00000338;
03/09/2009;0,00000338;
04/09/2009;0,00000313;
05/09/2009;0,00000313;
06/09/2009;0,00000358;
07/09/2009;0,00000358;
08/09/2009;0,00000328;
09/09/2009;0,00000328;
10/09/2009;0,00000303;
11/09/2009;0,00000303;
12/09/2009;0,00000353;
13/09/2009;0,00000353;
14/09/2009;0,00000403;
15/09/2009;0,00000403;
16/09/2009;0,00000288;
17/09/2009;0,00000288;
18/09/2009;0,00000403;
19/09/2009;0,00000403;
20/09/2009;0,00000393;
21/09/2009;0,00000393;
22/09/2009;0,00000169;
23/09/2009;0,00000169;
24/09/2009;0,00000408;
25/09/2009;0,00000408;
26/09/2009;0,00000467;
27/09/2009;0,00000467;
28/09/2009;0,00000437;
29/09/2009;0,00000437;
30/09/2009;0,00000432;
01/10/2009;0,00000432;
02/10/2009;0,00000373;
03/10/2009;0,00000373;
04/10/2009;0,00000303;
05/10/2009;0,00000303;
06/10/2009;0,00000204;
07/10/2009;0,00000204;
08/10/2009;0,00000348;
09/10/2009;0,00000348;
10/10/2009;0,00000383;
11/10/2009;0,00000383;
12/10/2009;0,00000308;
13/10/2009;0,00000308;
14/10/2009;0,00000278;
15/10/2009;0,00000278;
16/10/2009;0,00000323;
17/10/2009;0,00000323;
18/10/2009;0,00000318;
19/10/2009;0,00000318;
20/10/2009;0,00000552;
21/10/2009;0,00000552;
22/10/2009;0,00000428;
23/10/2009;0,00000428;
24/10/2009;0,00000373;
25/10/2009;0,00000373;
26/10/2009;0,00000323;
27/10/2009;0,00000323;
28/10/2009;0,00000318;
29/10/2009;0,00000318;
30/10/2009;0,00000303;
31/10/2009;0,00000303;
01/11/2009;0,00000149;
02/11/2009;0,00000149;
03/11/2009;0,00000283;
04/11/2009;0,00000283;
05/11/2009;0,00000318;
06/11/2009;0,00000318;
07/11/2009;0,00000378;
08/11/2009;0,00000378;
09/11/2009;0,00000323;
10/11/2009;0,00000323;
11/11/2009;0,00000343;
12/11/2009;0,00000343;
13/11/2009;0,00000348;
14/11/2009;0,00000348;
15/11/2009;0,00000477;
16/11/2009;0,00000477;
17/11/2009;0,00000452;
18/11/2009;0,00000452;
19/11/2009;0,00000363;
20/11/2009;0,00000363;
21/11/2009;0,00000383;
22/11/2009;0,00000383;
23/11/2009;0,00000477;
24/11/2009;0,00000477;
25/11/2009;0,00000423;
26/11/2009;0,00000423;
27/11/2009;0,00000373;
28/11/2009;0,00000373;
29/11/2009;0,00000288;
30/11/2009;0,00000288;
01/12/2009;0,00000328;
02/12/2009;0,00000328;
03/12/2009;0,00000423;
04/12/2009;0,00000423;
05/12/2009;0,00000258;
06/12/2009;0,00000258;
07/12/2009;0,00000467;
08/12/2009;0,00000467;
09/12/2009;0,00000467;
10/12/2009;0,00000467;
11/12/2009;0,00000621;
12/12/2009;0,00000621;
13/12/2009;0,00000517;
14/12/2009;0,00000517;
15/12/2009;0,00000577;
16/12/2009;0,00000577;
17/12/2009;0,00000800;
18/12/2009;0,00000800;
19/12/2009;0,00001114;
20/12/2009;0,00001114;
21/12/2009;0,00000930;
22/12/2009;0,00000930;
23/12/2009;0,00000840;
24/12/2009;0,00000840;
25/12/2009;0,00000780;
26/12/2009;0,00000780;
27/12/2009;0,00000840;
28/12/2009;0,00000840;
29/12/2009;0,00000815;
30/12/2009;0,00000815;
31/12/2009;0,00000882;
01/01/2010;0,00000882;
02/01/2010;0,00000764;
03/01/2010;0,00000764;
04/01/2010;0,00001117;
05/01/2010;0,00001117;
06/01/2010;0,00000929;
07/01/2010;0,00000929;
08/01/2010;0,00000882;
09/01/2010;0,00000882;
10/01/2010;0,00001123;
11/01/2010;0,00001123;
12/01/2010;0,00001077;
13/01/2010;0,00001077;
14/01/2010;0,00001025;
15/01/2010;0,00001025;
16/01/2010;0,00000869;
17/01/2010;0,00000869;
18/01/2010;0,00000843;
19/01/2010;0,00000843;
20/01/2010;0,00000908;
21/01/2010;0,00000908;
22/01/2010;0,00000973;
23/01/2010;0,00000973;
24/01/2010;0,00000941;
25/01/2010;0,00000941;
26/01/2010;0,00001350;
27/01/2010;0,00001350;
28/01/2010;0,00001156;
29/01/2010;0,00001156;
30/01/2010;0,00001203;
31/01/2010;0,00001203;
01/02/2010;0,00001196;
02/02/2010;0,00001196;
03/02/2010;0,00001624;
04/02/2010;0,00001624;
05/02/2010;0,00002215;
06/02/2010;0,00002215;
07/02/2010;0,00001871;
08/02/2010;0,00001871;
09/02/2010;0,00001889;
10/02/2010;0,00001889;
11/02/2010;0,00001609;
12/02/2010;0,00001609;
13/02/2010;0,00002025;
14/02/2010;0,00002025;
15/02/2010;0,00002325;
16/02/2010;0,00002325;
17/02/2010;0,00002915;
18/02/2010;0,00002915;
19/02/2010;0,00002249;
20/02/2010;0,00002249;
21/02/2010;0,00002689;
22/02/2010;0,00002689;
23/02/2010;0,00003154;
24/02/2010;0,00003154;
25/02/2010;0,00002782;
26/02/2010;0,00002782;
27/02/2010;0,00003252;
28/02/2010;0,00003252;
01/03/2010;0,00003496;
02/03/2010;0,00003496;
03/03/2010;0,00002782;
04/03/2010;0,00002782;
05/03/2010;0,00003289;
06/03/2010;0,00003289;
07/03/2010;0,00003252;
08/03/2010;0,00003252;
09/03/2010;0,00003334;
10/03/2010;0,00003334;
11/03/2010;0,00003289;
12/03/2010;0,00003289;
13/03/2010;0,00003559;
14/03/2010;0,00003559;
15/03/2010;0,00002793;
16/03/2010;0,00002793;
17/03/2010;0,00002770;
18/03/2010;0,00002770;
19/03/2010;0,00002996;
20/03/2010;0,00002996;
21/03/2010;0,00004077;
22/03/2010;0,00004077;
23/03/2010;0,00004652;
24/03/2010;0,00004652;
25/03/2010;0,00004221;
26/03/2010;0,00004221;
27/03/2010;0,00003949;
28/03/2010;0,00003949;
29/03/2010;0,00004357;
30/03/2010;0,00004357;
31/03/2010;0,00004698;
01/04/2010;0,00004698;
02/04/2010;0,00004477;
03/04/2010;0,00004477;
04/04/2010;0,00005022;
05/04/2010;0,00005022;
06/04/2010;0,00004386;
07/04/2010;0,00004386;
08/04/2010;0,00005899;
09/04/2010;0,00005899;
10/04/2010;0,00007260;
11/04/2010;0,00007260;
12/04/2010;0,00008435;
13/04/2010;0,00008435;
14/04/2010;0,00007774;
15/04/2010;0,00007774;
16/04/2010;0,00007852;
17/04/2010;0,00007852;
18/04/2010;0,00010301;
19/04/2010;0,00010301;
20/04/2010;0,00007969;
21/04/2010;0,00007969;
22/04/2010;0,00010087;
23/04/2010;0,00010087;
24/04/2010;0,00008377;
25/04/2010;0,00008377;
26/04/2010;0,00009688;
27/04/2010;0,00009688;
28/04/2010;0,00009973;
29/04/2010;0,00009973;
30/04/2010;0,00008719;
01/05/2010;0,00008719;
02/05/2010;0,00009688;
03/05/2010;0,00009688;
04/05/2010;0,00008304;
05/05/2010;0,00008304;
06/05/2010;0,00009645;
07/05/2010;0,00009645;
08/05/2010;0,00009453;
09/05/2010;0,00009453;
10/05/2010;0,00008751;
11/05/2010;0,00008751;
12/05/2010;0,00007729;
13/05/2010;0,00007729;
14/05/2010;0,00007665;
15/05/2010;0,00007665;
16/05/2010;0,00006132;
17/05/2010;0,00006132;
18/05/2010;0,00010731;
19/05/2010;0,00010731;
20/05/2010;0,00010776;
21/05/2010;0,00010776;
22/05/2010;0,00011306;
23/05/2010;0,00011306;
24/05/2010;0,00011189;
25/05/2010;0,00011189;
26/05/2010;0,00012484;
27/05/2010;0,00012484;
28/05/2010;0,00012896;
29/05/2010;0,00012896;
30/05/2010;0,00012475;
31/05/2010;0,00012475;
01/06/2010;0,00010988;
02/06/2010;0,00010988;
03/06/2010;0,00012970;
04/06/2010;0,00012970;
05/06/2010;0,00011483;
06/06/2010;0,00011483;
07/06/2010;0,00012888;
08/06/2010;0,00012888;
09/06/2010;0,00013383;
10/06/2010;0,00013383;
11/06/2010;0,00013879;
12/06/2010;0,00013879;
13/06/2010;0,00013911;
14/06/2010;0,00013911;
15/06/2010;0,00016935;
16/06/2010;0,00016935;
17/06/2010;0,00012356;
18/06/2010;0,00012356;
19/06/2010;0,00013652;
20/06/2010;0,00013652;
21/06/2010;0,00013997;
22/06/2010;0,00013997;
23/06/2010;0,00014775;
24/06/2010;0,00014775;
25/06/2010;0,00014662;
26/06/2010;0,00014662;
27/06/2010;0,00015337;
28/06/2010;0,00015337;
29/06/2010;0,00015530;
30/06/2010;0,00015530;
01/07/2010;0,00020064;
02/07/2010;0,00020064;
03/07/2010;0,00019292;
04/07/2010;0,00019292;
05/07/2010;0,00016977;
06/07/2010;0,00016977;
07/07/2010;0,00017991;
08/07/2010;0,00017991;
09/07/2010;0,00022080;
10/07/2010;0,00022080;
11/07/2010;0,00020678;
12/07/2010;0,00020678;
13/07/2010;0,00167857;
14/07/2010;0,00167857;
15/07/2010;0,00140783;
16/07/2010;0,00140783;
17/07/2010;0,00165150;
18/07/2010;0,00165150;
19/07/2010;0,00148003;
20/07/2010;0,00148003;
21/07/2010;0,00182296;
22/07/2010;0,00182296;
23/07/2010;0,00175077;
24/07/2010;0,00175077;
25/07/2010;0,00193126;
26/07/2010;0,00193126;
27/07/2010;0,00212448;
28/07/2010;0,00212448;
29/07/2010;0,00212448;
30/07/2010;0,00212448;
31/07/2010;0,00229444;
01/08/2010;0,00229444;
02/08/2010;0,00308354;
03/08/2010;0,00308354;
04/08/2010;0,00276790;
05/08/2010;0,00276790;
06/08/2010;0,00281847;
07/08/2010;0,00281847;
08/08/2010;0,00336116;
09/08/2010;0,00336116;
10/08/2010;0,00362375;
11/08/2010;0,00362375;
12/08/2010;0,00381631;
13/08/2010;0,00381631;
14/08/2010;0,00456907;
15/08/2010;0,00456907;
16/08/2010;0,00295109;
17/08/2010;0,00295109;
18/08/2010;0,00338357;
19/08/2010;0,00338357;
20/08/2010;0,00424855;
21/08/2010;0,00424855;
22/08/2010;0,00506264;
23/08/2010;0,00506264;
24/08/2010;0,00521528;
25/08/2010;0,00521528;
26/08/2010;0,00529160;
27/08/2010;0,00529160;
28/08/2010;0,00554698;
29/08/2010;0,00554698;
30/08/2010;0,00461732;
31/08/2010;0,00461732;
01/09/2010;0,00545402;
02/09/2010;0,00545402;
03/09/2010;0,00495820;
04/09/2010;0,00495820;
05/09/2010;0,00502017;
06/09/2010;0,00502017;
07/09/2010;0,00467930;
08/09/2010;0,00467930;
09/09/2010;0,00535109;
10/09/2010;0,00535109;
11/09/2010;0,00574091;
12/09/2010;0,00574091;
13/09/2010;0,00581178;
14/09/2010;0,00581178;
15/09/2010;0,00666229;
16/09/2010;0,00666229;
17/09/2010;0,00765454;
18/09/2010;0,00765454;
19/09/2010;0,00958138;
20/09/2010;0,00958138;
21/09/2010;0,00807573;
22/09/2010;0,00807573;
23/09/2010;0,00967263;
24/09/2010;0,00967263;
25/09/2010;0,00921637;
26/09/2010;0,00921637;
27/09/2010;0,01085890;
28/09/2010;0,01085890;
29/09/2010;0,01160261;
30/09/2010;0,01160261;
01/10/2010;0,01022603;
02/10/2010;0,01022603;
03/10/2010;0,00793172;
04/10/2010;0,00793172;
05/10/2010;0,00806283;
06/10/2010;0,00806283;
07/10/2010;0,01134040;
08/10/2010;0,01134040;
09/10/2010;0,01002937;
10/10/2010;0,01002937;
11/10/2010;0,01081599;
12/10/2010;0,01081599;
13/10/2010;0,01157686;
14/10/2010;0,01157686;
15/10/2010;0,01267290;
16/10/2010;0,01267290;
17/10/2010;0,01931761;
18/10/2010;0,01931761;
19/10/2010;0,01664602;
20/10/2010;0,01664602;
21/10/2010;0,02489103;
22/10/2010;0,02489103;
23/10/2010;0,01858815;
24/10/2010;0,01858815;
25/10/2010;0,02243398;
26/10/2010;0,02243398;
27/10/2010;0,02264763;
28/10/2010;0,02264763;
29/10/2010;0,02510469;
30/10/2010;0,02510469;
31/10/2010;0,02797178;
01/11/2010;0,02797178;
02/11/2010;0,02582010;
03/11/2010;0,02582010;
04/11/2010;0,02935500;
05/11/2010;0,02935500;
06/11/2010;0,03104560;
07/11/2010;0,03104560;
08/11/2010;0,04011337;
09/11/2010;0,04011337;
10/11/2010;0,04352215;
11/11/2010;0,04352215;
12/11/2010;0,03856108;
13/11/2010;0,03856108;
14/11/2010;0,05366980;
15/11/2010;0,05366980;
16/11/2010;0,04081611;
17/11/2010;0,04081611;
18/11/2010;0,05930739;
19/11/2010;0,05930739;
20/11/2010;0,03925587;
21/11/2010;0,03925587;
22/11/2010;0,05461686;
23/11/2010;0,05461686;
24/11/2010;0,06315075;
25/11/2010;0,06315075;
26/11/2010;0,06929514;
27/11/2010;0,06929514;
28/11/2010;0,05666499;
29/11/2010;0,05666499;
30/11/2010;0,08432955;
01/12/2010;0,08432955;
02/12/2010;0,07750287;
03/12/2010;0,07750287;
04/12/2010;0,08794367;
05/12/2010;0,08794367;
06/12/2010;0,09637662;
07/12/2010;0,09637662;
08/12/2010;0,09276250;
09/12/2010;0,09276250;
10/12/2010;0,09135753;
11/12/2010;0,09135753;
12/12/2010;0,10597474;
13/12/2010;0,10597474;
14/12/2010;0,09927518;
15/12/2010;0,09927518;
16/12/2010;0,11328334;
17/12/2010;0,11328334;
18/12/2010;0,09622993;
19/12/2010;0,09622993;
20/12/2010;0,09683898;
21/12/2010;0,09683898;
22/12/2010;0,11376184;
23/12/2010;0,11376184;
24/12/2010;0,10800174;
25/12/2010;0,10800174;
26/12/2010;0,10584171;
27/12/2010;0,10584171;
28/12/2010;0,12168196;
29/12/2010;0,12168196;
30/12/2010;0,11520186;
